customer_id,first_name,last_name,email,age,gender,city,state,signup_date,customer_segment,loyalty_tier
CUST03877,Joseph,Brown,thomas.harris833@email.com,36,M,Phoenix,IL,2023-12-24,Unknown,Bronze
CUST03878,Lisa,Perez,susan.anderson319@email.com,54,M,San Diego,TX,2022-06-08,Unknown,Bronze
CUST03879,Emily,Perez,jane.thomas404@email.com,67,M,Dallas,PA,2021-07-27,Unknown,Bronze
CUST03880,Nancy,Perez,susan.jones576@email.com,20,F,Austin,CA,2021-05-27,Unknown,Bronze
CUST03881,Mark,Johnson,mark.perez389@email.com,53,F,San Antonio,FL,2023-01-07,Unknown,Bronze
CUST03882,Jennifer,Thompson,jane.miller579@email.com,21,F,Philadelphia,TX,2020-03-05,Unknown,Bronze
CUST03883,Michael,Lewis,thomas.robinson856@email.com,28,F,Philadelphia,AZ,2020-07-01,Unknown,Silver
CUST03884,Charles,Garcia,jessica.williams365@email.com,58,M,New York,CA,2022-12-25,Unknown,Bronze
CUST03885,Thomas,Clark,robert.harris760@email.com,50,M,Phoenix,TX,2022-04-14,Unknown,Silver
CUST03886,Robert,Wilson,michael.anderson477@email.com,45,F,Columbus,NY,2023-05-16,Unknown,Silver
CUST03887,Daniel,Smith,barbara.lewis842@email.com,49,F,San Diego,IL,2020-02-23,Unknown,Silver
CUST03888,Elizabeth,Moore,matthew.miller393@email.com,74,M,Philadelphia,CA,2023-05-29,Unknown,Silver
CUST03889,Karen,Miller,david.martin232@email.com,33,F,Jacksonville,CA,2020-08-23,Unknown,Bronze
CUST03890,Sarah,Smith,patricia.brown192@email.com,26,M,New York,FL,2022-06-07,Unknown,Gold
CUST03891,Patricia,Smith,elizabeth.ramirez270@email.com,28,M,Charlotte,TX,2021-09-03,Unknown,Platinum
CUST03892,Elizabeth,Smith,mary.johnson77@email.com,23,F,Charlotte,FL,2022-08-16,Unknown,Bronze
CUST03893,Susan,White,john.martin167@email.com,66,M,Phoenix,NY,2021-03-13,Unknown,Bronze
CUST03894,Joseph,Brown,nancy.harris544@email.com,44,F,Fort Worth,AZ,2022-09-30,Unknown,Gold
CUST03895,Jessica,Brown,william.ramirez250@email.com,29,M,Austin,AZ,2023-01-31,Unknown,Platinum
CUST03896,Lisa,Lewis,thomas.lee983@email.com,39,F,Jacksonville,IL,2023-12-30,Unknown,Bronze
CUST03897,Daniel,Moore,richard.thompson522@email.com,57,F,Phoenix,FL,2021-11-24,Unknown,Bronze
CUST03898,Joseph,Clark,linda.garcia432@email.com,65,F,Jacksonville,FL,2022-08-20,Unknown,Gold
CUST03899,Susan,Hernandez,james.sanchez116@email.com,54,M,Chicago,TX,2023-12-15,Unknown,Bronze
CUST03900,Elizabeth,Clark,michael.ramirez253@email.com,38,M,San Diego,FL,2023-02-05,Unknown,Platinum
CUST03901,Nancy,Smith,william.anderson316@email.com,50,F,Charlotte,PA,2021-06-07,Unknown,Bronze
CUST03902,Patricia,Ramirez,richard.martinez372@email.com,34,M,Dallas,OH,2024-01-06,Unknown,Gold
CUST03903,Mark,Martinez,jessica.gonzalez977@email.com,73,F,Philadelphia,CA,2024-03-09,Unknown,Bronze
CUST03904,Donald,Rodriguez,robert.ramirez614@email.com,46,F,Philadelphia,OH,2021-02-07,Unknown,Bronze
CUST03905,William,Thompson,richard.ramirez465@email.com,70,M,Los Angeles,PA,2020-12-08,Unknown,Platinum
CUST03906,Lisa,Brown,joseph.brown220@email.com,57,F,San Jose,CA,2024-06-09,Unknown,Bronze
CUST03907,Karen,Ramirez,joseph.wilson117@email.com,27,F,Los Angeles,PA,2022-03-10,Unknown,Bronze
CUST03908,Nancy,Garcia,james.white351@email.com,35,Other,Philadelphia,OH,2023-09-12,Unknown,Gold
CUST03909,Karen,Robinson,sarah.williams226@email.com,64,M,Jacksonville,CA,2020-08-01,Unknown,Bronze
CUST03910,Thomas,Thomas,elizabeth.clark906@email.com,69,M,San Diego,TX,2022-10-20,Unknown,Bronze
CUST03911,Jane,Johnson,margaret.gonzalez340@email.com,30,M,Los Angeles,NC,2024-04-28,Unknown,Bronze
CUST03912,Anthony,Thompson,donald.sanchez821@email.com,44,M,Dallas,CA,2020-11-17,Unknown,Silver
CUST03913,Jessica,Moore,donald.thompson697@email.com,27,M,Fort Worth,CA,2023-01-06,Unknown,Gold
CUST03914,Margaret,Martinez,barbara.lee112@email.com,49,Other,Jacksonville,CA,2022-12-14,Unknown,Gold
CUST03915,Michael,White,james.martinez233@email.com,58,M,Columbus,PA,2022-02-22,Unknown,Silver
CUST03916,Lisa,White,mary.robinson893@email.com,62,M,Dallas,TX,2022-05-05,Unknown,Bronze
CUST03917,Mary,Taylor,charles.smith402@email.com,20,M,Charlotte,NC,2022-12-30,Unknown,Bronze
CUST03918,John,Gonzalez,patricia.perez320@email.com,39,M,Columbus,OH,2022-12-27,Unknown,Gold
CUST03919,Jennifer,White,daniel.smith497@email.com,44,M,Houston,IL,2020-06-28,Unknown,Gold
CUST03920,Elizabeth,Moore,james.martin892@email.com,72,F,Houston,CA,2021-01-14,Unknown,Platinum
CUST03921,Michael,Perez,joseph.brown303@email.com,20,M,Houston,TX,2022-07-21,Unknown,Platinum
CUST03922,Emily,Gonzalez,susan.perez32@email.com,50,M,Austin,CA,2024-09-05,Unknown,Bronze
CUST03923,Robert,Taylor,karen.wilson566@email.com,19,M,Phoenix,TX,2024-08-31,Unknown,Silver
CUST03924,Elizabeth,Jones,john.sanchez763@email.com,28,F,San Diego,IL,2021-03-25,Unknown,Silver
CUST03925,Matthew,Hernandez,robert.thompson683@email.com,63,M,Los Angeles,NC,2023-07-08,Unknown,Bronze
CUST03926,Anthony,Miller,matthew.johnson194@email.com,27,M,Austin,FL,2024-01-10,Unknown,Bronze
CUST03927,Mark,Lewis,emily.thompson925@email.com,56,F,Phoenix,NC,2024-07-18,Unknown,Gold
CUST03928,Barbara,Martinez,elizabeth.wilson380@email.com,72,M,Columbus,PA,2020-05-10,Unknown,Silver
CUST03929,James,Taylor,michael.miller583@email.com,50,F,Los Angeles,AZ,2023-06-11,Unknown,Silver
CUST03930,Charles,Anderson,sarah.lewis887@email.com,24,F,Charlotte,TX,2022-06-22,Unknown,Silver
CUST03931,David,Moore,david.taylor228@email.com,32,M,Austin,PA,2023-03-23,Unknown,Gold
CUST03932,Charles,Thompson,matthew.gonzalez528@email.com,43,F,Austin,CA,2020-11-25,Unknown,Bronze
CUST03933,James,Perez,linda.johnson818@email.com,28,F,San Diego,OH,2021-09-28,Unknown,Silver
CUST03934,Jessica,Jackson,john.moore378@email.com,55,M,New York,IL,2024-06-23,Unknown,Silver
CUST03935,Mary,Robinson,margaret.davis427@email.com,44,F,Charlotte,CA,2020-02-22,Unknown,Gold
CUST03936,Jennifer,Sanchez,jessica.white527@email.com,71,M,San Antonio,CA,2021-04-12,Unknown,Silver
CUST03937,Lisa,Johnson,linda.taylor721@email.com,56,M,Chicago,NY,2021-10-01,Unknown,Platinum
CUST03938,Jessica,Sanchez,mary.martinez532@email.com,24,F,Houston,CA,2021-02-16,Unknown,Bronze
CUST03939,Nancy,Brown,emily.davis941@email.com,18,F,Columbus,CA,2022-11-03,Unknown,Platinum
CUST03940,Nancy,Williams,jane.lewis736@email.com,27,F,Charlotte,NY,2021-05-10,Unknown,Gold
CUST03941,William,Miller,charles.perez490@email.com,38,M,San Diego,AZ,2024-03-20,Unknown,Silver
CUST03942,Sarah,White,sarah.lopez754@email.com,32,F,Chicago,CA,2024-11-20,Unknown,Bronze
CUST03943,David,Moore,robert.martin24@email.com,47,F,Jacksonville,CA,2021-01-02,Unknown,Bronze
CUST03944,Daniel,Martinez,jessica.thompson26@email.com,47,M,Fort Worth,TX,2021-06-22,Unknown,Gold
CUST03945,Lisa,Miller,anthony.brown327@email.com,25,Other,Fort Worth,TX,2021-09-28,Unknown,Silver
CUST03946,Matthew,Davis,jennifer.sanchez495@email.com,41,M,San Antonio,TX,2024-01-15,Unknown,Silver
CUST03947,William,Garcia,mary.smith884@email.com,36,M,Jacksonville,TX,2024-04-13,Unknown,Silver
CUST03948,Joseph,Perez,barbara.harris208@email.com,20,M,New York,TX,2021-05-29,Unknown,Gold
CUST03949,Joseph,Sanchez,david.jackson196@email.com,72,M,Dallas,NY,2021-04-25,Unknown,Bronze
CUST03950,Linda,Smith,emily.sanchez369@email.com,32,F,Fort Worth,TX,2021-02-17,Unknown,Bronze
CUST03951,Patricia,Brown,robert.white183@email.com,53,M,Philadelphia,IL,2020-08-15,Unknown,Bronze
CUST03952,Lisa,Wilson,robert.rodriguez557@email.com,23,F,Chicago,PA,2020-05-16,Unknown,Bronze
CUST03953,Barbara,Taylor,elizabeth.wilson624@email.com,74,M,San Antonio,CA,2024-11-27,Unknown,Silver
CUST03954,Jennifer,Martin,matthew.rodriguez527@email.com,59,M,Charlotte,OH,2023-06-17,Unknown,Gold
CUST03955,Nancy,Moore,david.moore639@email.com,67,F,Fort Worth,AZ,2022-03-01,Unknown,Bronze
CUST03956,Elizabeth,Hernandez,daniel.martin72@email.com,65,M,Phoenix,TX,2022-04-14,Unknown,Bronze
CUST03957,Emily,Lewis,joseph.lee697@email.com,35,F,San Diego,TX,2024-08-22,Unknown,Silver
CUST03958,Mary,Lee,william.jackson221@email.com,55,F,San Diego,TX,2021-04-16,Unknown,Platinum
CUST03959,Jane,Sanchez,karen.perez518@email.com,36,F,Jacksonville,FL,2021-06-01,Unknown,Bronze
CUST03960,Robert,Wilson,sarah.hernandez861@email.com,66,F,Dallas,OH,2024-01-24,Unknown,Platinum
CUST03961,Linda,Rodriguez,jennifer.williams897@email.com,67,F,Philadelphia,TX,2020-10-31,Unknown,Bronze
CUST03962,Michael,Clark,mary.thompson783@email.com,47,Other,Houston,NY,2021-10-16,Unknown,Bronze
CUST03963,Richard,Anderson,joseph.lee686@email.com,30,M,Fort Worth,TX,2020-06-29,Unknown,Gold
CUST03964,Michael,Lopez,karen.miller209@email.com,56,F,Los Angeles,CA,2020-01-30,Unknown,Silver
CUST03965,Mark,Martinez,jessica.jackson39@email.com,69,M,Chicago,TX,2022-08-29,Unknown,Gold
CUST03966,Barbara,Jackson,nancy.williams926@email.com,29,M,Phoenix,AZ,2022-02-03,Unknown,Gold
CUST03967,James,White,michael.sanchez953@email.com,51,M,San Diego,NY,2020-02-09,Unknown,Bronze
CUST03968,Lisa,Jackson,donald.moore446@email.com,29,Other,Jacksonville,CA,2020-07-05,Unknown,Silver
CUST03969,Emily,Garcia,elizabeth.perez526@email.com,61,F,San Jose,AZ,2020-11-14,Unknown,Silver
CUST03970,John,Martin,michael.ramirez954@email.com,41,M,Los Angeles,PA,2023-06-04,Unknown,Gold
CUST03971,Nancy,White,margaret.sanchez903@email.com,21,M,Phoenix,TX,2022-01-01,Unknown,Silver
CUST03972,John,Clark,robert.jones163@email.com,53,F,Columbus,CA,2022-06-10,Unknown,Bronze
CUST03973,Matthew,Garcia,barbara.anderson383@email.com,67,M,Dallas,TX,2020-11-19,Unknown,Silver
CUST03974,Lisa,Davis,elizabeth.wilson63@email.com,65,M,Los Angeles,TX,2022-07-31,Unknown,Platinum
CUST03975,David,Smith,donald.brown91@email.com,31,F,Charlotte,OH,2022-12-02,Unknown,Bronze
CUST03976,Nancy,Perez,jessica.davis669@email.com,34,F,San Diego,FL,2021-10-17,Unknown,Bronze
CUST03977,Linda,Taylor,daniel.gonzalez150@email.com,66,M,Chicago,TX,2023-07-25,Unknown,Bronze
CUST03978,James,Taylor,lisa.anderson881@email.com,20,M,San Diego,NC,2023-09-04,Unknown,Gold
CUST03979,David,White,david.martin704@email.com,55,F,Houston,NY,2020-06-22,Unknown,Bronze
CUST03980,Sarah,Anderson,sarah.hernandez914@email.com,40,F,Houston,TX,2024-11-17,Unknown,Bronze
CUST03981,Margaret,Miller,jennifer.taylor30@email.com,30,M,Jacksonville,TX,2021-11-15,Unknown,Silver
CUST03982,Emily,Jackson,joseph.garcia695@email.com,26,M,San Antonio,IL,2022-11-30,Unknown,Bronze
CUST03983,Patricia,Perez,daniel.thomas111@email.com,38,M,Phoenix,AZ,2021-02-12,Unknown,Bronze
CUST03984,Susan,Harris,lisa.rodriguez107@email.com,58,F,Houston,CA,2024-05-04,Unknown,Silver
CUST03985,Charles,Thompson,mark.johnson283@email.com,25,F,San Antonio,AZ,2023-09-08,Unknown,Bronze
CUST03986,William,Ramirez,richard.brown667@email.com,34,M,Jacksonville,CA,2020-06-28,Unknown,Bronze
CUST03987,Mary,Williams,william.jones243@email.com,33,F,Chicago,TX,2022-05-03,Unknown,Bronze
CUST03988,James,Robinson,susan.williams798@email.com,33,F,Charlotte,TX,2023-03-28,Unknown,Bronze
CUST03989,Patricia,Robinson,daniel.williams390@email.com,45,F,Dallas,PA,2020-02-06,Unknown,Gold
CUST03990,Matthew,Lewis,nancy.martinez997@email.com,68,F,Columbus,TX,2021-02-09,Unknown,Silver
CUST03991,Linda,Perez,margaret.harris928@email.com,73,M,Fort Worth,OH,2021-06-22,Unknown,Silver
CUST03992,John,Hernandez,michael.perez216@email.com,33,M,Phoenix,TX,2021-01-10,Unknown,Bronze
CUST03993,Richard,Martin,robert.perez926@email.com,74,F,Jacksonville,NC,2020-09-12,Unknown,Bronze
CUST03994,Matthew,Robinson,barbara.thompson40@email.com,63,F,Chicago,AZ,2020-10-04,Unknown,Gold
CUST03995,Daniel,Lewis,john.harris420@email.com,69,M,Los Angeles,AZ,2020-09-05,Unknown,Bronze
CUST03996,Daniel,Jackson,jessica.sanchez935@email.com,63,F,San Antonio,TX,2021-11-23,Unknown,Bronze
CUST03997,Margaret,Rodriguez,patricia.gonzalez650@email.com,31,M,Jacksonville,OH,2022-11-06,Unknown,Gold
CUST03998,Richard,Martinez,matthew.moore288@email.com,63,M,San Antonio,TX,2023-10-23,Unknown,Gold
CUST03999,Jane,Johnson,john.brown412@email.com,61,M,Jacksonville,AZ,2020-05-04,Unknown,Gold
CUST04000,Sarah,Smith,linda.thomas18@email.com,55,Other,Fort Worth,CA,2023-08-28,Unknown,Silver
CUST04001,Nancy,Robinson,lisa.martinez464@email.com,37,F,Phoenix,TX,2020-07-30,Unknown,Bronze
CUST04002,Emily,Thomas,matthew.white843@email.com,62,M,Houston,OH,2021-04-16,Unknown,Platinum
CUST04003,Karen,Moore,emily.smith702@email.com,65,Other,Fort Worth,TX,2022-01-18,Unknown,Platinum
CUST04004,Mark,Thompson,donald.lewis460@email.com,58,F,Austin,FL,2023-12-09,Unknown,Bronze
CUST04005,Matthew,Sanchez,anthony.garcia476@email.com,51,F,Los Angeles,PA,2021-05-14,Unknown,Gold
CUST04006,Mark,Taylor,richard.sanchez849@email.com,71,M,Los Angeles,CA,2022-03-21,Unknown,Silver
CUST04007,David,Garcia,john.davis118@email.com,46,M,San Antonio,TX,2024-10-01,Unknown,Silver
CUST04008,Anthony,Wilson,lisa.white191@email.com,20,F,San Jose,FL,2022-06-07,Unknown,Bronze
CUST04009,Michael,Thompson,james.wilson728@email.com,27,F,San Antonio,OH,2023-04-19,Unknown,Silver
CUST04010,John,Harris,jennifer.anderson103@email.com,37,F,Houston,TX,2023-11-13,Unknown,Bronze
CUST04011,Sarah,Anderson,robert.martinez420@email.com,19,F,Columbus,FL,2024-07-23,Unknown,Silver
CUST04012,Anthony,Wilson,anthony.ramirez114@email.com,44,F,Houston,TX,2024-07-14,Unknown,Bronze
CUST04013,Elizabeth,White,mark.harris330@email.com,49,M,Houston,TX,2023-04-25,Unknown,Silver
CUST04014,Jane,Perez,charles.wilson173@email.com,73,F,Austin,AZ,2024-10-28,Unknown,Silver
CUST04015,Karen,Williams,joseph.thomas898@email.com,27,M,Los Angeles,TX,2024-08-24,Unknown,Gold
CUST04016,Margaret,White,donald.brown501@email.com,57,M,Fort Worth,FL,2024-07-05,Unknown,Bronze
CUST04017,Margaret,Thompson,barbara.lewis223@email.com,34,M,Fort Worth,TX,2024-01-31,Unknown,Gold
CUST04018,David,Jackson,thomas.martinez667@email.com,71,F,Dallas,IL,2024-01-20,Unknown,Bronze
CUST04019,Michael,Harris,daniel.rodriguez911@email.com,50,F,New York,NY,2023-03-03,Unknown,Gold
CUST04020,Donald,Lopez,nancy.lopez671@email.com,23,M,Charlotte,TX,2024-09-17,Unknown,Silver
CUST04021,Nancy,Johnson,daniel.ramirez763@email.com,56,M,San Diego,TX,2020-06-23,Unknown,Gold
CUST04022,Donald,Williams,karen.rodriguez942@email.com,64,M,Philadelphia,CA,2023-07-08,Unknown,Silver
CUST04023,William,Moore,richard.ramirez794@email.com,35,F,Charlotte,TX,2020-11-12,Unknown,Silver
CUST04024,Elizabeth,Lewis,emily.jackson420@email.com,26,F,Fort Worth,CA,2022-09-27,Unknown,Bronze
CUST04025,Emily,Smith,elizabeth.taylor819@email.com,25,F,San Jose,CA,2022-04-03,Unknown,Platinum
CUST04026,Barbara,Martin,michael.lewis782@email.com,42,F,San Antonio,TX,2022-05-19,Unknown,Gold
CUST04027,Emily,Lee,thomas.gonzalez731@email.com,48,M,Jacksonville,TX,2022-07-19,Unknown,Bronze
CUST04028,Charles,Lewis,john.harris145@email.com,59,M,Phoenix,IL,2022-06-05,Unknown,Bronze
CUST04029,Nancy,Garcia,linda.moore994@email.com,21,F,Philadelphia,TX,2020-09-25,Unknown,Gold
CUST04030,Mary,Jones,patricia.perez187@email.com,37,M,Philadelphia,CA,2021-04-14,Unknown,Platinum
CUST04031,Anthony,Smith,thomas.williams866@email.com,45,M,Fort Worth,OH,2020-08-11,Unknown,Bronze
CUST04032,James,Jackson,lisa.harris637@email.com,57,M,Dallas,FL,2023-06-29,Unknown,Platinum
CUST04033,Jane,Smith,jane.johnson986@email.com,18,F,San Jose,CA,2022-12-23,Unknown,Bronze
CUST04034,Joseph,Clark,william.robinson84@email.com,57,F,Fort Worth,IL,2022-09-01,Unknown,Platinum
CUST04035,Mary,Lee,daniel.lewis793@email.com,72,M,Houston,FL,2022-06-25,Unknown,Gold
CUST04036,Mary,Lee,emily.sanchez172@email.com,61,F,Jacksonville,TX,2022-04-09,Unknown,Bronze
CUST04037,William,Thomas,anthony.rodriguez103@email.com,40,M,Austin,TX,2024-01-27,Unknown,Bronze
CUST04038,Daniel,Lopez,margaret.lopez410@email.com,74,F,Jacksonville,PA,2023-02-21,Unknown,Silver
CUST04039,Jessica,Clark,anthony.jones784@email.com,64,F,Fort Worth,IL,2024-05-24,Unknown,Silver
CUST04040,Jane,Lewis,david.lopez664@email.com,30,M,Phoenix,TX,2020-08-25,Unknown,Platinum
CUST04041,Susan,Perez,karen.martin649@email.com,33,F,Houston,TX,2020-03-15,Unknown,Gold
CUST04042,Michael,Davis,matthew.miller29@email.com,43,F,New York,CA,2024-01-05,Unknown,Silver
CUST04043,Mary,Sanchez,charles.martin471@email.com,72,M,San Jose,TX,2021-05-14,Unknown,Platinum
CUST04044,Nancy,Thomas,james.clark862@email.com,48,M,Philadelphia,PA,2024-03-25,Unknown,Silver
CUST04045,Margaret,Ramirez,daniel.lopez675@email.com,67,Other,Phoenix,OH,2020-09-24,Unknown,Gold
CUST04046,Karen,Smith,thomas.miller662@email.com,18,M,Houston,NC,2024-02-19,Unknown,Gold
CUST04047,Linda,Brown,jennifer.thompson399@email.com,34,F,Philadelphia,CA,2022-09-13,Unknown,Platinum
CUST04048,Daniel,Martinez,margaret.johnson909@email.com,33,F,Jacksonville,TX,2024-06-11,Unknown,Bronze
CUST04049,Nancy,Hernandez,nancy.brown466@email.com,72,M,Phoenix,IL,2022-12-09,Unknown,Silver
CUST04050,Jessica,Taylor,jessica.thompson609@email.com,54,M,Chicago,PA,2024-08-05,Unknown,Silver
CUST04051,Karen,Harris,jane.johnson868@email.com,69,F,Los Angeles,CA,2022-12-18,Unknown,Silver
CUST04052,Margaret,Clark,michael.taylor156@email.com,70,M,Fort Worth,TX,2024-01-17,Unknown,Silver
CUST04053,John,Thompson,patricia.johnson624@email.com,27,F,Philadelphia,NY,2021-12-23,Unknown,Gold
CUST04054,Daniel,Miller,james.harris717@email.com,55,F,Houston,NY,2022-12-31,Unknown,Bronze
CUST04055,Michael,Lopez,john.harris567@email.com,61,F,Austin,IL,2024-11-14,Unknown,Silver
CUST04056,Elizabeth,Lee,jane.johnson117@email.com,48,Other,Charlotte,CA,2024-11-09,Unknown,Bronze
CUST04057,Jane,Miller,donald.jones964@email.com,27,F,Fort Worth,TX,2020-07-08,Unknown,Bronze
CUST04058,William,Lopez,mary.sanchez506@email.com,71,F,San Jose,TX,2022-09-22,Unknown,Silver
CUST04059,Charles,Anderson,donald.ramirez323@email.com,66,F,Chicago,TX,2024-05-04,Unknown,Bronze
CUST04060,Joseph,Johnson,elizabeth.martinez180@email.com,51,F,Columbus,NY,2024-10-06,Unknown,Bronze
CUST04061,Barbara,Wilson,barbara.lee959@email.com,68,Other,San Diego,CA,2021-07-19,Unknown,Silver
CUST04062,Karen,Gonzalez,daniel.lee795@email.com,69,F,Jacksonville,CA,2022-09-19,Unknown,Bronze
CUST04063,James,Brown,mark.martinez641@email.com,23,M,Dallas,PA,2022-01-05,Unknown,Bronze
CUST04064,Anthony,Wilson,emily.hernandez162@email.com,45,F,Charlotte,NY,2020-06-04,Unknown,Gold
CUST04065,Matthew,Wilson,robert.martin959@email.com,45,M,San Antonio,FL,2024-05-05,Unknown,Gold
CUST04066,Linda,Thomas,daniel.lee469@email.com,30,M,Los Angeles,CA,2024-11-11,Unknown,Bronze
CUST04067,Susan,Miller,barbara.lee275@email.com,58,M,San Diego,CA,2021-11-03,Unknown,Bronze
CUST04068,Thomas,Jackson,sarah.gonzalez466@email.com,29,F,Austin,PA,2024-07-22,Unknown,Platinum
CUST04069,David,Johnson,elizabeth.lewis537@email.com,67,M,Fort Worth,NY,2023-01-13,Unknown,Bronze
CUST04070,Mary,Martinez,jessica.gonzalez766@email.com,57,F,Fort Worth,NC,2020-03-09,Unknown,Silver
CUST04071,James,Moore,mark.ramirez723@email.com,74,F,Austin,CA,2023-11-09,Unknown,Silver
CUST04072,Margaret,Lewis,thomas.smith934@email.com,67,M,Phoenix,CA,2021-01-07,Unknown,Gold
CUST04073,Joseph,Taylor,charles.martin257@email.com,74,F,Charlotte,IL,2020-02-24,Unknown,Platinum
CUST04074,Mark,Jones,lisa.taylor533@email.com,72,F,Charlotte,CA,2020-03-25,Unknown,Bronze
CUST04075,Michael,Lopez,susan.anderson50@email.com,74,F,Charlotte,TX,2022-07-29,Unknown,Silver
CUST04076,John,Garcia,robert.thomas487@email.com,71,M,Austin,CA,2022-04-20,Unknown,Silver
CUST04077,Elizabeth,Perez,thomas.brown876@email.com,19,M,San Jose,TX,2021-08-14,Unknown,Platinum
CUST04078,Donald,Rodriguez,richard.brown757@email.com,25,F,San Antonio,TX,2022-01-01,Unknown,Gold
CUST04079,Linda,Martin,john.smith455@email.com,59,M,Phoenix,AZ,2021-09-13,Unknown,Silver
CUST04080,Jane,Smith,william.smith848@email.com,26,M,Los Angeles,TX,2024-11-23,Unknown,Gold
CUST04081,Jane,Perez,barbara.perez127@email.com,73,M,Jacksonville,PA,2022-10-05,Unknown,Bronze
CUST04082,Michael,Anderson,joseph.garcia66@email.com,67,F,Jacksonville,OH,2020-11-12,Unknown,Bronze
CUST04083,Lisa,Lee,william.brown365@email.com,25,M,Jacksonville,NC,2023-04-02,Unknown,Bronze
CUST04084,Jessica,Sanchez,matthew.perez363@email.com,68,F,Houston,TX,2024-06-26,Unknown,Bronze
CUST04085,Nancy,Garcia,richard.hernandez51@email.com,20,Other,Fort Worth,FL,2021-09-16,Unknown,Silver
CUST04086,Joseph,Jackson,lisa.miller665@email.com,26,F,Austin,CA,2020-09-08,Unknown,Gold
CUST04087,Robert,Moore,linda.williams145@email.com,30,M,Phoenix,CA,2020-05-31,Unknown,Silver
CUST04088,Emily,Garcia,barbara.ramirez155@email.com,26,M,Philadelphia,CA,2023-09-21,Unknown,Silver
CUST04089,William,Gonzalez,joseph.ramirez849@email.com,48,M,Phoenix,TX,2022-06-28,Unknown,Bronze
CUST04090,Elizabeth,Smith,james.jones848@email.com,42,M,San Jose,TX,2023-10-23,Unknown,Silver
CUST04091,Nancy,Thompson,joseph.martinez494@email.com,69,M,Austin,TX,2024-11-21,Unknown,Silver
CUST04092,John,Thompson,jane.thomas467@email.com,61,M,Charlotte,AZ,2022-05-15,Unknown,Silver
CUST04093,Lisa,Sanchez,lisa.anderson650@email.com,72,F,New York,TX,2021-08-22,Unknown,Bronze
CUST04094,Matthew,Gonzalez,margaret.jones884@email.com,62,F,New York,TX,2022-10-03,Unknown,Silver
CUST04095,Matthew,Miller,linda.lee410@email.com,25,F,Charlotte,FL,2022-08-28,Unknown,Silver
CUST04096,Michael,Anderson,susan.lopez23@email.com,64,M,Chicago,TX,2022-10-01,Unknown,Silver
CUST04097,Sarah,Lopez,margaret.gonzalez905@email.com,48,F,Dallas,OH,2023-01-28,Unknown,Bronze
CUST04098,Karen,Clark,thomas.martin604@email.com,62,M,Austin,NY,2023-02-17,Unknown,Bronze
CUST04099,Anthony,Sanchez,mary.harris229@email.com,70,F,Los Angeles,CA,2023-11-09,Unknown,Bronze
CUST04100,Joseph,Smith,jessica.lopez801@email.com,62,M,San Jose,CA,2020-10-29,Unknown,Gold
CUST04101,Emily,Anderson,elizabeth.ramirez176@email.com,48,F,Phoenix,CA,2024-10-05,Unknown,Gold
CUST04102,Joseph,Brown,margaret.lopez329@email.com,34,F,Dallas,TX,2023-03-18,Unknown,Platinum
CUST04103,Daniel,Gonzalez,richard.taylor657@email.com,64,M,San Antonio,TX,2023-05-09,Unknown,Silver
CUST04104,Michael,Thompson,sarah.wilson275@email.com,74,F,Austin,CA,2022-10-23,Unknown,Bronze
CUST04105,Anthony,Clark,robert.clark195@email.com,71,F,San Diego,TX,2021-02-03,Unknown,Gold
CUST04106,Daniel,Harris,john.lopez928@email.com,36,F,Los Angeles,FL,2020-03-08,Unknown,Silver
CUST04107,Daniel,Jones,joseph.hernandez106@email.com,20,F,Phoenix,FL,2020-06-02,Unknown,Bronze
CUST04108,Patricia,Lewis,jane.sanchez893@email.com,63,F,Dallas,FL,2022-10-11,Unknown,Gold
CUST04109,Elizabeth,Johnson,sarah.taylor977@email.com,47,F,New York,FL,2024-02-26,Unknown,Bronze
CUST04110,Patricia,Thompson,nancy.robinson424@email.com,27,F,New York,CA,2020-06-30,Unknown,Bronze
CUST04111,Sarah,Sanchez,matthew.wilson216@email.com,66,F,San Jose,NC,2021-06-08,Unknown,Gold
CUST04112,Mary,Smith,donald.brown934@email.com,46,F,San Diego,IL,2020-07-07,Unknown,Gold
CUST04113,Thomas,Thomas,donald.jackson859@email.com,57,Other,Los Angeles,TX,2020-01-20,Unknown,Gold
CUST04114,Robert,Thompson,donald.white484@email.com,35,M,Dallas,TX,2022-04-30,Unknown,Bronze
CUST04115,William,Garcia,michael.martin70@email.com,29,M,San Jose,AZ,2023-07-30,Unknown,Gold
CUST04116,Michael,Thompson,mark.thompson743@email.com,66,F,Dallas,TX,2022-06-16,Unknown,Gold
CUST04117,Nancy,Thomas,patricia.lopez944@email.com,40,Other,Houston,CA,2020-01-10,Unknown,Gold
CUST04118,Richard,Wilson,elizabeth.davis695@email.com,28,M,Los Angeles,TX,2021-11-30,Unknown,Gold
CUST04119,Joseph,Lewis,jane.gonzalez424@email.com,26,M,Chicago,CA,2024-04-03,Unknown,Silver
CUST04120,Barbara,Sanchez,anthony.lee671@email.com,71,M,San Jose,IL,2021-10-16,Unknown,Bronze
CUST04121,Charles,Williams,elizabeth.thomas100@email.com,73,F,New York,CA,2024-06-26,Unknown,Gold
CUST04122,John,Anderson,donald.thomas308@email.com,41,F,Chicago,TX,2023-08-19,Unknown,Silver
CUST04123,Emily,Williams,emily.clark548@email.com,42,F,Phoenix,NY,2020-08-28,Unknown,Bronze
